# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:43:47 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03331500 TIPPECANOE RIVER NEAR ORA, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03331500
#            TS   parameter     statistic     Description
#         51588       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=03331500&ts_ids=51588]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51588_00060_00003	51588_00060_00003_cd
USGS	03331500	2014-08-20	220	A:e
USGS	03331500	2014-08-21	239	A
USGS	03331500	2014-08-22	321	A
USGS	03331500	2014-08-23	400	A
USGS	03331500	2014-08-24	488	A
USGS	03331500	2014-08-25	460	A
USGS	03331500	2014-08-26	429	A
USGS	03331500	2014-08-27	562	A
USGS	03331500	2014-08-28	493	A
USGS	03331500	2014-08-29	406	A
USGS	03331500	2014-08-30	386	A
USGS	03331500	2014-08-31	361	A
USGS	03331500	2014-09-01	334	A
USGS	03331500	2014-09-02	316	A
USGS	03331500	2014-09-03	301	A
USGS	03331500	2014-09-04	290	A
USGS	03331500	2014-09-05	286	A
USGS	03331500	2014-09-06	328	A
USGS	03331500	2014-09-07	366	A
USGS	03331500	2014-09-08	347	A
USGS	03331500	2014-09-09	325	A
USGS	03331500	2014-09-10	356	A
USGS	03331500	2014-09-11	679	A
USGS	03331500	2014-09-12	777	A
USGS	03331500	2014-09-13	730	A
USGS	03331500	2014-09-14	649	A
USGS	03331500	2014-09-15	576	A
USGS	03331500	2014-09-16	559	A
USGS	03331500	2014-09-17	529	A
USGS	03331500	2014-09-18	494	A
USGS	03331500	2014-09-19	461	A
USGS	03331500	2014-09-20	443	A
USGS	03331500	2014-09-21	714	A
USGS	03331500	2014-09-22	966	A
USGS	03331500	2014-09-23	781	A
USGS	03331500	2014-09-24	651	A
USGS	03331500	2014-09-25	583	A
USGS	03331500	2014-09-26	532	A
USGS	03331500	2014-09-27	487	A
USGS	03331500	2014-09-28	456	A
USGS	03331500	2014-09-29	430	A
USGS	03331500	2014-09-30	410	A
USGS	03331500	2014-10-01	395	A
USGS	03331500	2014-10-02	391	A
USGS	03331500	2014-10-03	558	A
USGS	03331500	2014-10-04	1290	A
USGS	03331500	2014-10-05	1340	A
USGS	03331500	2014-10-06	1090	A
USGS	03331500	2014-10-07	880	A
USGS	03331500	2014-10-08	859	A
USGS	03331500	2014-10-09	822	A
USGS	03331500	2014-10-10	688	A
USGS	03331500	2014-10-11	607	A
USGS	03331500	2014-10-12	556	A
USGS	03331500	2014-10-13	559	A
USGS	03331500	2014-10-14	670	A
USGS	03331500	2014-10-15	915	A
USGS	03331500	2014-10-16	997	A
USGS	03331500	2014-10-17	931	A
USGS	03331500	2014-10-18	858	A
USGS	03331500	2014-10-19	822	A
USGS	03331500	2014-10-20	793	A
USGS	03331500	2014-10-21	757	A
USGS	03331500	2014-10-22	711	A
USGS	03331500	2014-10-23	673	A
USGS	03331500	2014-10-24	647	A
USGS	03331500	2014-10-25	634	A
USGS	03331500	2014-10-26	613	A
USGS	03331500	2014-10-27	593	A
USGS	03331500	2014-10-28	593	A
USGS	03331500	2014-10-29	601	A
USGS	03331500	2014-10-30	590	A
USGS	03331500	2014-10-31	584	A
USGS	03331500	2014-11-01	586	A
USGS	03331500	2014-11-02	578	A
USGS	03331500	2014-11-03	566	A
USGS	03331500	2014-11-04	561	A
USGS	03331500	2014-11-05	571	A
USGS	03331500	2014-11-06	597	A
USGS	03331500	2014-11-07	680	A
USGS	03331500	2014-11-08	745	A
USGS	03331500	2014-11-09	740	A
USGS	03331500	2014-11-10	692	A
USGS	03331500	2014-11-11	642	A
USGS	03331500	2014-11-12	603	A
USGS	03331500	2014-11-13	573	A
USGS	03331500	2014-11-14	556	A
USGS	03331500	2014-11-15	537	A
USGS	03331500	2014-11-16	522	A
USGS	03331500	2014-11-17	518	A
USGS	03331500	2014-11-18	503	A:e
USGS	03331500	2014-11-19	485	A:e
USGS	03331500	2014-11-20	474	A:e
USGS	03331500	2014-11-21	466	A:e
USGS	03331500	2014-11-22	485	A:e
USGS	03331500	2014-11-23	521	A:e
USGS	03331500	2014-11-24	1060	A
USGS	03331500	2014-11-25	2050	A
USGS	03331500	2014-11-26	2360	A
USGS	03331500	2014-11-27	2160	A
USGS	03331500	2014-11-28	1890	A
USGS	03331500	2014-11-29	1690	A
USGS	03331500	2014-11-30	1540	A
USGS	03331500	2014-12-01	1410	A
USGS	03331500	2014-12-02	1260	A
USGS	03331500	2014-12-03	1130	A
USGS	03331500	2014-12-04	1030	A
USGS	03331500	2014-12-05	956	A
USGS	03331500	2014-12-06	909	A
USGS	03331500	2014-12-07	869	A
USGS	03331500	2014-12-08	840	A
USGS	03331500	2014-12-09	834	A
USGS	03331500	2014-12-10	821	A
USGS	03331500	2014-12-11	800	A
USGS	03331500	2014-12-12	777	A
USGS	03331500	2014-12-13	751	A
USGS	03331500	2014-12-14	731	A
USGS	03331500	2014-12-15	718	A
USGS	03331500	2014-12-16	729	A
USGS	03331500	2014-12-17	791	A
USGS	03331500	2014-12-18	847	A
USGS	03331500	2014-12-19	839	A
USGS	03331500	2014-12-20	804	A
USGS	03331500	2014-12-21	771	A
USGS	03331500	2014-12-22	753	A
USGS	03331500	2014-12-23	771	A
USGS	03331500	2014-12-24	833	A
USGS	03331500	2014-12-25	1030	A
USGS	03331500	2014-12-26	1160	A
USGS	03331500	2014-12-27	1110	A
USGS	03331500	2014-12-28	1060	A
USGS	03331500	2014-12-29	1000	A
USGS	03331500	2014-12-30	937	A
USGS	03331500	2014-12-31	862	A
USGS	03331500	2015-01-01	788	A:e
USGS	03331500	2015-01-02	717	A:e
USGS	03331500	2015-01-03	780	A:e
USGS	03331500	2015-01-04	942	A:e
USGS	03331500	2015-01-05	805	A:e
USGS	03331500	2015-01-06	756	A:e
USGS	03331500	2015-01-07	726	A:e
USGS	03331500	2015-01-08	707	A:e
USGS	03331500	2015-01-09	703	A:e
USGS	03331500	2015-01-10	693	A:e
USGS	03331500	2015-01-11	683	A:e
USGS	03331500	2015-01-12	676	A:e
USGS	03331500	2015-01-13	668	A:e
USGS	03331500	2015-01-14	660	A:e
USGS	03331500	2015-01-15	649	A:e
USGS	03331500	2015-01-16	640	A:e
USGS	03331500	2015-01-17	691	A:e
USGS	03331500	2015-01-18	1040	A
USGS	03331500	2015-01-19	1180	A
USGS	03331500	2015-01-20	1300	A
USGS	03331500	2015-01-21	1210	A
USGS	03331500	2015-01-22	1040	A
USGS	03331500	2015-01-23	965	A
USGS	03331500	2015-01-24	915	A
USGS	03331500	2015-01-25	876	A
USGS	03331500	2015-01-26	852	A
USGS	03331500	2015-01-27	815	A
USGS	03331500	2015-01-28	769	A
USGS	03331500	2015-01-29	736	A
USGS	03331500	2015-01-30	710	A
USGS	03331500	2015-01-31	683	A
USGS	03331500	2015-02-01	678	A:e
USGS	03331500	2015-02-02	668	A:e
USGS	03331500	2015-02-03	654	A:e
USGS	03331500	2015-02-04	647	A:e
USGS	03331500	2015-02-05	642	A:e
USGS	03331500	2015-02-06	631	A:e
USGS	03331500	2015-02-07	658	A:e
USGS	03331500	2015-02-08	695	A:e
USGS	03331500	2015-02-09	813	A
USGS	03331500	2015-02-10	946	A
USGS	03331500	2015-02-11	893	A
USGS	03331500	2015-02-12	843	A
USGS	03331500	2015-02-13	799	A:e
USGS	03331500	2015-02-14	738	A:e
USGS	03331500	2015-02-15	639	A:e
USGS	03331500	2015-02-16	581	A:e
USGS	03331500	2015-02-17	550	A:e
USGS	03331500	2015-02-18	527	A:e
USGS	03331500	2015-02-19	508	A:e
USGS	03331500	2015-02-20	492	A:e
USGS	03331500	2015-02-21	478	A:e
USGS	03331500	2015-02-22	465	A:e
USGS	03331500	2015-02-23	454	A:e
USGS	03331500	2015-02-24	443	A:e
USGS	03331500	2015-02-25	433	A:e
USGS	03331500	2015-02-26	422	A:e
USGS	03331500	2015-02-27	413	A:e
USGS	03331500	2015-02-28	405	A:e
USGS	03331500	2015-03-01	398	A:e
USGS	03331500	2015-03-02	391	A:e
USGS	03331500	2015-03-03	386	A:e
USGS	03331500	2015-03-04	383	A:e
USGS	03331500	2015-03-05	380	A:e
USGS	03331500	2015-03-06	378	A:e
USGS	03331500	2015-03-07	380	A:e
USGS	03331500	2015-03-08	482	A:e
USGS	03331500	2015-03-09	587	A
USGS	03331500	2015-03-10	1100	A
USGS	03331500	2015-03-11	1790	A
USGS	03331500	2015-03-12	2200	A
USGS	03331500	2015-03-13	2390	A
USGS	03331500	2015-03-14	2290	A
USGS	03331500	2015-03-15	2110	A
USGS	03331500	2015-03-16	1960	A
USGS	03331500	2015-03-17	1820	A
USGS	03331500	2015-03-18	1640	A
USGS	03331500	2015-03-19	1460	A
USGS	03331500	2015-03-20	1320	A
USGS	03331500	2015-03-21	1230	A
USGS	03331500	2015-03-22	1140	A
USGS	03331500	2015-03-23	1080	A
USGS	03331500	2015-03-24	1030	A
USGS	03331500	2015-03-25	1020	A
USGS	03331500	2015-03-26	1140	A
USGS	03331500	2015-03-27	1260	A
USGS	03331500	2015-03-28	1200	A
USGS	03331500	2015-03-29	1100	A
USGS	03331500	2015-03-30	1050	A
USGS	03331500	2015-03-31	997	A
USGS	03331500	2015-04-01	945	A
USGS	03331500	2015-04-02	899	A
USGS	03331500	2015-04-03	876	A
USGS	03331500	2015-04-04	836	A
USGS	03331500	2015-04-05	780	A
USGS	03331500	2015-04-06	745	A
USGS	03331500	2015-04-07	731	A
USGS	03331500	2015-04-08	748	A
USGS	03331500	2015-04-09	818	A
USGS	03331500	2015-04-10	917	A
USGS	03331500	2015-04-11	944	A
USGS	03331500	2015-04-12	901	A
USGS	03331500	2015-04-13	874	A
USGS	03331500	2015-04-14	858	A
USGS	03331500	2015-04-15	827	A
USGS	03331500	2015-04-16	792	A
USGS	03331500	2015-04-17	768	A
USGS	03331500	2015-04-18	746	A
USGS	03331500	2015-04-19	741	A
USGS	03331500	2015-04-20	897	A
USGS	03331500	2015-04-21	1100	A
USGS	03331500	2015-04-22	1050	A
USGS	03331500	2015-04-23	979	A
USGS	03331500	2015-04-24	919	A
USGS	03331500	2015-04-25	887	A
USGS	03331500	2015-04-26	880	A
USGS	03331500	2015-04-27	863	A
USGS	03331500	2015-04-28	842	A
USGS	03331500	2015-04-29	810	A
USGS	03331500	2015-04-30	769	A
USGS	03331500	2015-05-01	698	A
USGS	03331500	2015-05-02	632	A
USGS	03331500	2015-05-03	604	A
USGS	03331500	2015-05-04	593	A
USGS	03331500	2015-05-05	640	A
USGS	03331500	2015-05-06	782	A
USGS	03331500	2015-05-07	853	A
USGS	03331500	2015-05-08	823	A
USGS	03331500	2015-05-09	842	A
USGS	03331500	2015-05-10	914	A
USGS	03331500	2015-05-11	914	A
USGS	03331500	2015-05-12	951	A
USGS	03331500	2015-05-13	929	A
USGS	03331500	2015-05-14	864	A
USGS	03331500	2015-05-15	807	A
USGS	03331500	2015-05-16	784	A
USGS	03331500	2015-05-17	776	A
USGS	03331500	2015-05-18	754	A
USGS	03331500	2015-05-19	723	A
USGS	03331500	2015-05-20	690	A
USGS	03331500	2015-05-21	662	A
USGS	03331500	2015-05-22	632	A
USGS	03331500	2015-05-23	597	A
USGS	03331500	2015-05-24	568	A
USGS	03331500	2015-05-25	548	A
USGS	03331500	2015-05-26	537	A
USGS	03331500	2015-05-27	529	A
USGS	03331500	2015-05-28	517	A
USGS	03331500	2015-05-29	495	A
USGS	03331500	2015-05-30	510	A
USGS	03331500	2015-05-31	657	A
USGS	03331500	2015-06-01	1100	A
USGS	03331500	2015-06-02	1230	A
USGS	03331500	2015-06-03	1160	A
USGS	03331500	2015-06-04	1100	A
USGS	03331500	2015-06-05	1060	A
USGS	03331500	2015-06-06	994	A
USGS	03331500	2015-06-07	929	A
USGS	03331500	2015-06-08	1140	A
USGS	03331500	2015-06-09	1650	A
USGS	03331500	2015-06-10	1960	A
USGS	03331500	2015-06-11	1920	A
USGS	03331500	2015-06-12	1680	A
USGS	03331500	2015-06-13	1560	A
USGS	03331500	2015-06-14	1560	A
USGS	03331500	2015-06-15	1780	A
USGS	03331500	2015-06-16	2640	A
USGS	03331500	2015-06-17	4220	A
USGS	03331500	2015-06-18	5720	A
USGS	03331500	2015-06-19	5130	A
USGS	03331500	2015-06-20	4210	A
USGS	03331500	2015-06-21	3770	A
USGS	03331500	2015-06-22	3490	A
USGS	03331500	2015-06-23	3250	A
USGS	03331500	2015-06-24	2940	A
USGS	03331500	2015-06-25	2620	A
USGS	03331500	2015-06-26	2380	A
USGS	03331500	2015-06-27	2350	A
USGS	03331500	2015-06-28	2670	A
USGS	03331500	2015-06-29	2930	A
USGS	03331500	2015-06-30	2780	A
USGS	03331500	2015-07-01	2500	A
USGS	03331500	2015-07-02	2270	A
USGS	03331500	2015-07-03	2100	A
USGS	03331500	2015-07-04	1940	A
USGS	03331500	2015-07-05	1800	A
USGS	03331500	2015-07-06	1640	A
USGS	03331500	2015-07-07	1630	A
USGS	03331500	2015-07-08	1850	A
USGS	03331500	2015-07-09	2220	A
USGS	03331500	2015-07-10	2770	A
USGS	03331500	2015-07-11	2980	A
USGS	03331500	2015-07-12	2820	A
USGS	03331500	2015-07-13	2620	A
USGS	03331500	2015-07-14	2600	A
USGS	03331500	2015-07-15	2670	A
USGS	03331500	2015-07-16	2490	A
USGS	03331500	2015-07-17	2210	A
USGS	03331500	2015-07-18	2000	A
USGS	03331500	2015-07-19	2190	A
USGS	03331500	2015-07-20	2580	A
USGS	03331500	2015-07-21	3010	A
USGS	03331500	2015-07-22	3090	A
USGS	03331500	2015-07-23	2870	A
USGS	03331500	2015-07-24	2610	A
USGS	03331500	2015-07-25	2370	A
USGS	03331500	2015-07-26	2180	A
USGS	03331500	2015-07-27	1910	A
USGS	03331500	2015-07-28	1700	A
USGS	03331500	2015-07-29	1520	A
USGS	03331500	2015-07-30	1380	A
USGS	03331500	2015-07-31	1260	A
USGS	03331500	2015-08-01	1160	A
USGS	03331500	2015-08-02	1090	A
USGS	03331500	2015-08-03	1070	A
USGS	03331500	2015-08-04	1060	A
USGS	03331500	2015-08-05	998	A
USGS	03331500	2015-08-06	950	A
USGS	03331500	2015-08-07	911	A
USGS	03331500	2015-08-08	863	A
USGS	03331500	2015-08-09	805	A
USGS	03331500	2015-08-10	752	A
USGS	03331500	2015-08-11	713	A
USGS	03331500	2015-08-12	664	A
USGS	03331500	2015-08-13	617	A
USGS	03331500	2015-08-14	582	A
USGS	03331500	2015-08-15	598	A
USGS	03331500	2015-08-16	608	A
USGS	03331500	2015-08-17	575	A
USGS	03331500	2015-08-18	575	A
USGS	03331500	2015-08-19	576	A
USGS	03331500	2015-08-20	557	A
USGS	03331500	2015-08-21	544	A
USGS	03331500	2015-08-22	536	A
USGS	03331500	2015-08-23	512	A
USGS	03331500	2015-08-24	485	A
USGS	03331500	2015-08-25	462	A
USGS	03331500	2015-08-26	451	A
USGS	03331500	2015-08-27	446	A
USGS	03331500	2015-08-28	439	A
USGS	03331500	2015-08-29	438	A
USGS	03331500	2015-08-30	442	A
USGS	03331500	2015-08-31	444	A
USGS	03331500	2015-09-01	429	A
USGS	03331500	2015-09-02	418	A
USGS	03331500	2015-09-03	418	A
USGS	03331500	2015-09-04	412	A
USGS	03331500	2015-09-05	417	A
USGS	03331500	2015-09-06	415	A
USGS	03331500	2015-09-07	402	A
USGS	03331500	2015-09-08	396	A
USGS	03331500	2015-09-09	408	A
USGS	03331500	2015-09-10	405	A
USGS	03331500	2015-09-11	398	A
USGS	03331500	2015-09-12	387	A
USGS	03331500	2015-09-13	376	A
USGS	03331500	2015-09-14	359	A
USGS	03331500	2015-09-15	347	A
USGS	03331500	2015-09-16	337	A
USGS	03331500	2015-09-17	332	A
USGS	03331500	2015-09-18	340	A
USGS	03331500	2015-09-19	380	A
USGS	03331500	2015-09-20	521	A
USGS	03331500	2015-09-21	623	A
USGS	03331500	2015-09-22	630	A
USGS	03331500	2015-09-23	602	A
USGS	03331500	2015-09-24	549	A
USGS	03331500	2015-09-25	492	A
USGS	03331500	2015-09-26	440	A
USGS	03331500	2015-09-27	415	A
USGS	03331500	2015-09-28	398	A
USGS	03331500	2015-09-29	385	A
USGS	03331500	2015-09-30	379	A
USGS	03331500	2015-10-01	385	A
USGS	03331500	2015-10-02	369	A
USGS	03331500	2015-10-03	351	A
USGS	03331500	2015-10-04	346	A
USGS	03331500	2015-10-05	343	A
USGS	03331500	2015-10-06	337	A
USGS	03331500	2015-10-07	339	A
USGS	03331500	2015-10-08	332	A
USGS	03331500	2015-10-09	331	A
USGS	03331500	2015-10-10	331	A
USGS	03331500	2015-10-11	330	A
USGS	03331500	2015-10-12	331	A
USGS	03331500	2015-10-13	325	A
USGS	03331500	2015-10-14	320	A
USGS	03331500	2015-10-15	318	A
USGS	03331500	2015-10-16	315	A
USGS	03331500	2015-10-17	313	A
USGS	03331500	2015-10-18	312	A
USGS	03331500	2015-10-19	308	A
USGS	03331500	2015-10-20	306	A
USGS	03331500	2015-10-21	305	A
USGS	03331500	2015-10-22	307	A
USGS	03331500	2015-10-23	305	A
USGS	03331500	2015-10-24	304	A
USGS	03331500	2015-10-25	305	A
USGS	03331500	2015-10-26	306	A
USGS	03331500	2015-10-27	314	A
USGS	03331500	2015-10-28	349	A
USGS	03331500	2015-10-29	378	A
USGS	03331500	2015-10-30	379	A
USGS	03331500	2015-10-31	399	A
USGS	03331500	2015-11-01	408	A
USGS	03331500	2015-11-02	392	A
USGS	03331500	2015-11-03	377	A
USGS	03331500	2015-11-04	374	A
USGS	03331500	2015-11-05	410	A
USGS	03331500	2015-11-06	439	A
USGS	03331500	2015-11-07	477	A
USGS	03331500	2015-11-08	493	A
USGS	03331500	2015-11-09	471	A
USGS	03331500	2015-11-10	448	A
USGS	03331500	2015-11-11	439	A
USGS	03331500	2015-11-12	439	A
USGS	03331500	2015-11-13	430	A
USGS	03331500	2015-11-14	420	A
USGS	03331500	2015-11-15	418	A
USGS	03331500	2015-11-16	367	A
USGS	03331500	2015-11-17	379	A
USGS	03331500	2015-11-18	378	A
USGS	03331500	2015-11-19	377	A
USGS	03331500	2015-11-20	366	A
USGS	03331500	2015-11-21	366	A
USGS	03331500	2015-11-22	375	A
USGS	03331500	2015-11-23	367	A
USGS	03331500	2015-11-24	363	A
USGS	03331500	2015-11-25	367	A
USGS	03331500	2015-11-26	377	A
USGS	03331500	2015-11-27	406	A
USGS	03331500	2015-11-28	489	A
USGS	03331500	2015-11-29	556	A
USGS	03331500	2015-11-30	574	A
USGS	03331500	2015-12-01	557	A
USGS	03331500	2015-12-02	526	A
USGS	03331500	2015-12-03	497	A
USGS	03331500	2015-12-04	466	A
USGS	03331500	2015-12-05	445	A
USGS	03331500	2015-12-06	431	A
USGS	03331500	2015-12-07	421	A
USGS	03331500	2015-12-08	410	A
USGS	03331500	2015-12-09	406	A
USGS	03331500	2015-12-10	401	A
USGS	03331500	2015-12-11	395	A
USGS	03331500	2015-12-12	390	A
USGS	03331500	2015-12-13	388	A
USGS	03331500	2015-12-14	403	A
USGS	03331500	2015-12-15	419	A
USGS	03331500	2015-12-16	433	A
USGS	03331500	2015-12-17	445	A
USGS	03331500	2015-12-18	447	A
USGS	03331500	2015-12-19	451	A
USGS	03331500	2015-12-20	435	A
USGS	03331500	2015-12-21	453	A
USGS	03331500	2015-12-22	610	A
USGS	03331500	2015-12-23	713	A
USGS	03331500	2015-12-24	883	A
USGS	03331500	2015-12-25	1070	A
USGS	03331500	2015-12-26	999	A
USGS	03331500	2015-12-27	1090	A
USGS	03331500	2015-12-28	1520	A
USGS	03331500	2015-12-29	2040	A
USGS	03331500	2015-12-30	2570	A
USGS	03331500	2015-12-31	2670	A
USGS	03331500	2016-01-01	2430	A
USGS	03331500	2016-01-02	2160	A
USGS	03331500	2016-01-03	1920	A
USGS	03331500	2016-01-04	1710	A
USGS	03331500	2016-01-05	1510	A
USGS	03331500	2016-01-06	1340	A
USGS	03331500	2016-01-07	1230	A
USGS	03331500	2016-01-08	1160	A
USGS	03331500	2016-01-09	1170	A
USGS	03331500	2016-01-10	1390	A
USGS	03331500	2016-01-11	1670	A
USGS	03331500	2016-01-12	1600	A
USGS	03331500	2016-01-13	1340	A:e
USGS	03331500	2016-01-14	1150	A:e
USGS	03331500	2016-01-15	1330	A:e
USGS	03331500	2016-01-16	1220	A:e
USGS	03331500	2016-01-17	1010	A:e
USGS	03331500	2016-01-18	924	A:e
USGS	03331500	2016-01-19	1010	A:e
USGS	03331500	2016-01-20	1010	A:e
USGS	03331500	2016-01-21	943	A:e
USGS	03331500	2016-01-22	912	A:e
USGS	03331500	2016-01-23	889	A:e
USGS	03331500	2016-01-24	872	A:e
USGS	03331500	2016-01-25	857	A:e
USGS	03331500	2016-01-26	843	A:e
USGS	03331500	2016-01-27	808	A:e
USGS	03331500	2016-01-28	769	A
USGS	03331500	2016-01-29	736	A
USGS	03331500	2016-01-30	710	A
USGS	03331500	2016-01-31	701	A
USGS	03331500	2016-02-01	702	A
USGS	03331500	2016-02-02	714	A
USGS	03331500	2016-02-03	765	A
USGS	03331500	2016-02-04	885	A
USGS	03331500	2016-02-05	903	A
USGS	03331500	2016-02-06	861	A
USGS	03331500	2016-02-07	809	A
USGS	03331500	2016-02-08	772	A
USGS	03331500	2016-02-09	750	A
USGS	03331500	2016-02-10	723	A
USGS	03331500	2016-02-11	674	A:e
USGS	03331500	2016-02-12	612	A:e
USGS	03331500	2016-02-13	603	A:e
USGS	03331500	2016-02-14	602	A:e
USGS	03331500	2016-02-15	601	A:e
USGS	03331500	2016-02-16	600	A:e
USGS	03331500	2016-02-17	599	A:e
USGS	03331500	2016-02-18	604	A:e
USGS	03331500	2016-02-19	603	A
USGS	03331500	2016-02-20	607	A
USGS	03331500	2016-02-21	634	A
USGS	03331500	2016-02-22	643	A
USGS	03331500	2016-02-23	628	A
USGS	03331500	2016-02-24	634	A
USGS	03331500	2016-02-25	670	A
USGS	03331500	2016-02-26	662	A
USGS	03331500	2016-02-27	661	A
USGS	03331500	2016-02-28	689	A
USGS	03331500	2016-02-29	1080	A
USGS	03331500	2016-03-01	1380	A
USGS	03331500	2016-03-02	1310	A
USGS	03331500	2016-03-03	1240	A
USGS	03331500	2016-03-04	1200	A
USGS	03331500	2016-03-05	1150	A
USGS	03331500	2016-03-06	1130	A
USGS	03331500	2016-03-07	1150	A
USGS	03331500	2016-03-08	1150	A
USGS	03331500	2016-03-09	1100	A
USGS	03331500	2016-03-10	1070	A
USGS	03331500	2016-03-11	1040	A
USGS	03331500	2016-03-12	1010	A
USGS	03331500	2016-03-13	1070	A
USGS	03331500	2016-03-14	1550	A
USGS	03331500	2016-03-15	1800	A
USGS	03331500	2016-03-16	1720	A
USGS	03331500	2016-03-17	1580	A
USGS	03331500	2016-03-18	1470	A
USGS	03331500	2016-03-19	1370	A
USGS	03331500	2016-03-20	1260	A
USGS	03331500	2016-03-21	1160	A
USGS	03331500	2016-03-22	1070	A
USGS	03331500	2016-03-23	998	A
USGS	03331500	2016-03-24	990	A
USGS	03331500	2016-03-25	1340	A
USGS	03331500	2016-03-26	1530	A
USGS	03331500	2016-03-27	1410	A
USGS	03331500	2016-03-28	1360	A
USGS	03331500	2016-03-29	1310	A
USGS	03331500	2016-03-30	1230	A
USGS	03331500	2016-03-31	1270	A
USGS	03331500	2016-04-01	1610	A
USGS	03331500	2016-04-02	1770	A
USGS	03331500	2016-04-03	1650	A
USGS	03331500	2016-04-04	1520	A
USGS	03331500	2016-04-05	1430	A
USGS	03331500	2016-04-06	1360	A
USGS	03331500	2016-04-07	1520	A
USGS	03331500	2016-04-08	1850	A
USGS	03331500	2016-04-09	1930	A
USGS	03331500	2016-04-10	1870	A
USGS	03331500	2016-04-11	1930	A
USGS	03331500	2016-04-12	2170	A
USGS	03331500	2016-04-13	2190	A
USGS	03331500	2016-04-14	1970	A
USGS	03331500	2016-04-15	1770	A
USGS	03331500	2016-04-16	1620	A
USGS	03331500	2016-04-17	1490	A
USGS	03331500	2016-04-18	1390	A
USGS	03331500	2016-04-19	1300	A
USGS	03331500	2016-04-20	1220	A
USGS	03331500	2016-04-21	1170	A
USGS	03331500	2016-04-22	1160	A
USGS	03331500	2016-04-23	1130	A
USGS	03331500	2016-04-24	1070	A
USGS	03331500	2016-04-25	1020	A
USGS	03331500	2016-04-26	979	A
USGS	03331500	2016-04-27	934	A
USGS	03331500	2016-04-28	918	A
USGS	03331500	2016-04-29	889	A
USGS	03331500	2016-04-30	857	A
USGS	03331500	2016-05-01	950	A
USGS	03331500	2016-05-02	1110	A
USGS	03331500	2016-05-03	1210	A
USGS	03331500	2016-05-04	1210	A
USGS	03331500	2016-05-05	1220	A
USGS	03331500	2016-05-06	1210	A
USGS	03331500	2016-05-07	1150	A
USGS	03331500	2016-05-08	1090	A
USGS	03331500	2016-05-09	1030	A
USGS	03331500	2016-05-10	1010	A
USGS	03331500	2016-05-11	1100	A
USGS	03331500	2016-05-12	1480	A
USGS	03331500	2016-05-13	1560	A
USGS	03331500	2016-05-14	1490	A
USGS	03331500	2016-05-15	1450	A
USGS	03331500	2016-05-16	1400	A
USGS	03331500	2016-05-17	1320	A
USGS	03331500	2016-05-18	1230	A
USGS	03331500	2016-05-19	1140	A
USGS	03331500	2016-05-20	1060	A
USGS	03331500	2016-05-21	1010	A
USGS	03331500	2016-05-22	953	A
USGS	03331500	2016-05-23	903	A
USGS	03331500	2016-05-24	855	A
USGS	03331500	2016-05-25	806	A
USGS	03331500	2016-05-26	767	A
USGS	03331500	2016-05-27	728	A
USGS	03331500	2016-05-28	677	A
USGS	03331500	2016-05-29	629	A
USGS	03331500	2016-05-30	587	A
USGS	03331500	2016-05-31	563	A
USGS	03331500	2016-06-01	542	A
USGS	03331500	2016-06-02	514	A
USGS	03331500	2016-06-03	498	A
USGS	03331500	2016-06-04	497	A
USGS	03331500	2016-06-05	499	A
USGS	03331500	2016-06-06	492	A
USGS	03331500	2016-06-07	479	A
USGS	03331500	2016-06-08	464	A
USGS	03331500	2016-06-09	448	A
USGS	03331500	2016-06-10	562	A
USGS	03331500	2016-06-11	651	A
USGS	03331500	2016-06-12	575	A
USGS	03331500	2016-06-13	517	A
USGS	03331500	2016-06-14	482	A
USGS	03331500	2016-06-15	479	A
USGS	03331500	2016-06-16	497	A
USGS	03331500	2016-06-17	471	A
USGS	03331500	2016-06-18	449	A
USGS	03331500	2016-06-19	419	A
USGS	03331500	2016-06-20	395	A
USGS	03331500	2016-06-21	374	A
USGS	03331500	2016-06-22	408	A
USGS	03331500	2016-06-23	577	A
USGS	03331500	2016-06-24	722	A
USGS	03331500	2016-06-25	737	A
USGS	03331500	2016-06-26	760	A
USGS	03331500	2016-06-27	961	A
USGS	03331500	2016-06-28	1200	A
USGS	03331500	2016-06-29	1140	A
USGS	03331500	2016-06-30	1030	A
USGS	03331500	2016-07-01	976	A
USGS	03331500	2016-07-02	906	A
USGS	03331500	2016-07-03	771	A
USGS	03331500	2016-07-04	651	A
USGS	03331500	2016-07-05	584	A
